-9.000000	0.500000	77.275886
-9.000000	1.000000	78.102497
-9.000000	1.500000	79.476805
-9.000000	2.000000	81.394103
-9.000000	2.500000	83.848450
-9.000000	3.000000	86.833173
-9.000000	3.500000	90.341366
-9.000000	4.000000	94.366308
-9.000000	4.500000	98.901782
-9.000000	5.000000	103.942292
-9.000000	5.500000	109.483161
-9.000000	6.000000	115.520561
-9.000000	6.500000	122.051475
-9.000000	7.000000	129.073622
-9.000000	7.500000	136.585367
-9.000000	8.000000	144.585615
-9.000000	8.500000	153.073716
-9.000000	9.000000	162.049375
-9.000000	9.500000	171.512572
-8.500000	-10.000000	172.939476
-8.500000	-9.500000	162.991564
-8.500000	-9.000000	153.530331
-8.500000	-8.500000	144.555353
-8.500000	-8.000000	136.066390
-8.500000	-7.500000	128.063461
-8.500000	-7.000000	120.546931
-8.500000	-6.500000	113.517620
-8.500000	-6.000000	106.976925
-8.500000	-5.500000	100.926954
-8.500000	-5.000000	95.370658
-8.500000	-4.500000	90.311959
-8.500000	-4.000000	85.755831
-8.500000	-3.500000	81.708323
-8.500000	-3.000000	78.176483
-8.500000	-2.500000	75.168145
-8.500000	-2.000000	72.691557
-8.500000	-1.500000	70.754858
-8.500000	-1.000000	69.365427
-8.500000	-0.500000	68.529191
-8.500000	0.000000	68.250000
-8.500000	0.500000	68.529191
-8.500000	1.000000	69.365427
-8.500000	1.500000	70.754858
-8.500000	2.000000	72.691557
-8.500000	2.500000	75.168145
-8.500000	3.000000	78.176483
-8.500000	3.500000	81.708323
-8.500000	4.000000	85.755831
-8.500000	4.500000	90.311959
-8.500000	5.000000	95.370658
-8.500000	5.500000	100.926954
-8.500000	6.000000	106.976925
-8.500000	6.500000	113.517620
-8.500000	7.000000	120.546931
-8.500000	7.500000	128.063461
-8.500000	8.000000	136.066390
-8.500000	8.500000	144.555353
-8.500000	9.000000	153.530331
-8.500000	9.500000	162.991564
-8.000000	-10.000000	164.924225
-8.000000	-9.500000	154.980846
-8.000000	-9.000000	145.523194
-8.000000	-8.500000	136.550586
-8.000000	-8.000000	128.062485
-8.000000	-7.500000	120.058579
-8.000000	-7.000000	112.538882
-8.000000	-6.500000	105.503851
-8.000000	-6.000000	98.954535
-8.000000	-5.500000	92.892747
-8.000000	-5.000000	87.321246
-8.000000	-4.500000	82.243921
-8.000000	-4.000000	77.665951
-8.000000	-3.500000	73.593903
-8.000000	-3.000000	70.035705
-8.000000	-2.500000	67.000466
-8.000000	-2.000000	64.498062
-8.000000	-1.500000	62.538488
-8.000000	-1.000000	61.131007
-8.000000	-0.500000	60.283186
-8.000000	0.000000	60.000000
-8.000000	0.500000	60.283186
-8.000000	1.000000	61.131007
-8.000000	1.500000	62.538488
-8.000000	2.000000	64.498062
-8.000000	2.500000	67.000466
-8.000000	3.000000	70.035705
-8.000000	3.500000	73.593903
-8.000000	4.000000	77.665951
-8.000000	4.500000	82.243921
-8.000000	5.000000	87.321246
-8.000000	5.500000	92.892747
-8.000000	6.000000	98.954535
-8.000000	6.500000	105.503851
-8.000000	7.000000	112.538882
-8.000000	7.500000	120.058579
-8.000000	8.000000	128.062485
-8.000000	8.500000	136.550586
-8.000000	9.000000	145.523194
-8.000000	9.500000	154.980846
-7.500000	-10.000000	157.416843
-7.500000	-9.500000	147.479660
-7.500000	-9.000000	138.027398
-7.500000	-8.500000	129.059095
-7.500000	-8.000000	120.573888
-7.500000	-7.500000	112.571089
-7.500000	-7.000000	105.050286
-7.500000	-6.500000	98.011479
-7.500000	-6.000000	91.455249
-7.500000	-5.500000	85.382961
-7.500000	-5.000000	79.797008
-7.500000	-4.500000	74.701071
-7.500000	-4.000000	70.100374
-7.500000	-3.500000	66.001894
-7.500000	-3.000000	62.414441
-7.500000	-2.500000	59.348547
-7.500000	-2.000000	56.816041
-7.500000	-1.500000	54.829280
-7.500000	-1.000000	53.400023
-7.500000	-0.500000	52.538081
-7.500000	0.000000	52.250000
-7.500000	0.500000	52.538081
-7.500000	1.000000	53.400023
-7.500000	1.500000	54.829280
-7.500000	2.000000	56.816041
-7.500000	2.500000	59.348547
-7.500000	3.000000	62.414441
-7.500000	3.500000	66.001894
-7.500000	4.000000	70.100374
-7.500000	4.500000	74.701071
-7.500000	5.000000	79.797008
-7.500000	5.500000	85.382961
-7.500000	6.000000	91.455249
-7.500000	6.500000	98.011479
-7.500000	7.000000	105.050286
-7.500000	7.500000	112.571089
-7.500000	8.000000	120.573888
-7.500000	8.500000	129.059095
-7.500000	9.000000	138.027398
-7.500000	9.500000	147.479660
-7.000000	-10.000000	150.416090
-7.000000	-9.500000	140.486877
-7.000000	-9.000000	131.041978
-7.000000	-8.500000	122.080148
-7.000000	-8.000000	113.600176
-7.000000	-7.500000	105.600959
-7.000000	-7.000000	98.081599
-7.000000	-6.500000	91.041543
-7.000000	-6.000000	84.480767
-7.000000	-5.500000	78.400016
-7.000000	-5.000000	72.801099
-7.000000	-4.500000	67.687240
-7.000000	-4.000000	63.063460
-7.000000	-3.500000	58.936937
-7.000000	-3.000000	55.317267
-7.000000	-2.500000	52.216496
-7.000000	-2.000000	49.648766
-7.000000	-1.500000	47.629429
-7.000000	-1.000000	46.173586
-7.000000	-0.500000	45.294177
-7.000000	0.000000	45.000000
-7.000000	0.500000	45.294177
-7.000000	1.000000	46.173586
-7.000000	1.500000	47.629429
-7.000000	2.000000	49.648766
-7.000000	2.500000	52.216496
-7.000000	3.000000	55.317267
-7.000000	3.500000	58.936937
-7.000000	4.000000	63.063460
-7.000000	4.500000	67.687240
-7.000000	5.000000	72.801099
-7.000000	5.500000	78.400016
-7.000000	6.000000	84.480767
-7.000000	6.500000	91.041543
-7.000000	7.000000	98.081599
-7.000000	7.500000	105.600959
-7.000000	8.000000	113.600176
-7.000000	8.500000	122.080148
-7.000000	9.000000	131.041978
-7.000000	9.500000	140.486877
-6.500000	-10.000000	143.920334
-6.500000	-9.500000	134.000933
-6.500000	-9.000000	124.565495
-6.500000	-8.500000	115.612499
-6.500000	-8.000000	107.140387
-6.500000	-7.500000	99.147617
-6.500000	-7.000000	91.632759
-6.500000	-6.500000	84.594622
-6.500000	-6.000000	78.032445
-6.500000	-5.500000	71.946160
-6.500000	-5.000000	66.336736
-6.500000	-4.500000	61.206617
-6.500000	-4.000000	56.560255
-6.500000	-3.500000	52.404675
-6.500000	-3.000000	48.750000
-6.500000	-2.500000	45.609758
-6.500000	-2.000000	43.000727
-6.500000	-1.500000	40.942032
-6.500000	-1.000000	39.453295
-6.500000	-0.500000	38.551913
-6.500000	0.000000	38.250000
-6.500000	0.500000	38.551913
-6.500000	1.000000	39.453295
-6.500000	1.500000	40.942032
-6.500000	2.000000	43.000727
-6.500000	2.500000	45.609758
-6.500000	3.000000	48.750000
-6.500000	3.500000	52.404675
-6.500000	4.000000	56.560255
-6.500000	4.500000	61.206617
-6.500000	5.000000	66.336736
-6.500000	5.500000	71.946160
-6.500000	6.000000	78.032445
-6.500000	6.500000	84.594622
-6.500000	7.000000	91.632759
-6.500000	7.500000	99.147617
-6.500000	8.000000	107.140387
-6.500000	8.500000	115.612499
-6.500000	9.000000	124.565495
-6.500000	9.500000	134.000933
-6.000000	-10.000000	137.927517
-6.000000	-9.500000	128.019774
-6.000000	-9.000000	118.595953
-6.000000	-8.500000	109.654286
-6.000000	-8.000000	101.192885
-6.000000	-7.500000	93.209777
-6.000000	-7.000000	85.702975
-6.000000	-6.500000	78.670595
-6.000000	-6.000000	72.111026
-6.000000	-5.500000	66.023197
-6.000000	-5.000000	60.406953
-6.000000	-4.500000	55.263573
-6.000000	-4.000000	50.596443
-6.000000	-3.500000	46.411879
-6.000000	-3.000000	42.720019
-6.000000	-2.500000	39.535585
-6.000000	-2.000000	36.878178
-6.000000	-1.500000	34.771576
-6.000000	-1.000000	33.241540
-6.000000	-0.500000	32.311956
-6.000000	0.000000	32.000000
-6.000000	0.500000	32.311956
-6.000000	1.000000	33.241540
-6.000000	1.500000	34.771576
-6.000000	2.000000	36.878178
-6.000000	2.500000	39.535585
-6.000000	3.000000	42.720019
-6.000000	3.500000	46.411879
-6.000000	4.000000	50.596443
-6.000000	4.500000	55.263573
-6.000000	5.000000	60.406953
-6.000000	5.500000	66.023197
-6.000000	6.000000	72.111026
-6.000000	6.500000	78.670595
-6.000000	7.000000	85.702975
-6.000000	7.500000	93.209777
-6.000000	8.000000	101.192885
-6.000000	8.500000	109.654286
-6.000000	9.000000	118.595953
-6.000000	9.500000	128.019774
-5.500000	-10.000000	132.435126
-5.500000	-9.500000	122.540810
-5.500000	-9.000000	113.130732
-5.500000	-8.500000	104.202927
-5.500000	-8.000000	95.755222
-5.500000	-7.500000	87.785249
-5.500000	-7.000000	80.290488
-5.500000	-6.500000	73.268342
-5.500000	-6.000000	66.716284
-5.500000	-5.500000	60.632087
-5.500000	-5.000000	55.014203
-5.500000	-4.500000	49.862310
-5.500000	-4.000000	45.178120
-5.500000	-3.500000	40.966450
-5.500000	-3.000000	37.236575
-5.500000	-2.500000	34.003676
-5.500000	-2.000000	31.289974
-5.500000	-1.500000	29.124732
-5.500000	-1.000000	27.542013
-5.500000	-0.500000	26.575365
-5.500000	0.000000	26.250000
-5.500000	0.500000	26.575365
-5.500000	1.000000	27.542013
-5.500000	1.500000	29.124732
-5.500000	2.000000	31.289974
-5.500000	2.500000	34.003676
-5.500000	3.000000	37.236575
-5.500000	3.500000	40.966450
-5.500000	4.000000	45.178120
-5.500000	4.500000	49.862310
-5.500000	5.000000	55.014203
-5.500000	5.500000	60.632087
-5.500000	6.000000	66.716284
-5.500000	6.500000	73.268342
-5.500000	7.000000	80.290488
-5.500000	7.500000	87.785249
-5.500000	8.000000	95.755222
-5.500000	8.500000	104.202927
-5.500000	9.000000	113.130732
-5.500000	9.500000	122.540810
-5.000000	-10.000000	127.440182
-5.000000	-9.500000	117.560888
-5.000000	-9.000000	108.166538
-5.000000	-8.500000	99.255038
-5.000000	-8.000000	90.824006
-5.000000	-7.500000	82.870758
-5.000000	-7.000000	75.392307
-5.000000	-6.500000	68.385397
-5.000000	-6.000000	61.846584
-5.000000	-5.500000	55.772417
-5.000000	-5.000000	50.159745
-5.000000	-4.500000	45.006250
-5.000000	-4.000000	40.311289
-5.000000	-3.500000	36.077174
-5.000000	-3.000000	32.310989
-5.000000	-2.500000	29.026927
-5.000000	-2.000000	26.248809
-5.000000	-1.500000	24.011716
-5.000000	-1.000000	22.360680
-5.000000	-0.500000	21.343910
-5.000000	0.000000	21.000000
-5.000000	0.500000	21.343910
-5.000000	1.000000	22.360680
-5.000000	1.500000	24.011716
-5.000000	2.000000	26.248809
-5.000000	2.500000	29.026927
-5.000000	3.000000	32.310989
-5.000000	3.500000	36.077174
-5.000000	4.000000	40.311289
-5.000000	4.500000	45.006250
-5.000000	5.000000	50.159745
-5.000000	5.500000	55.772417
-5.000000	6.000000	61.846584
-5.000000	6.500000	68.385397
-5.000000	7.000000	75.392307
-5.000000	7.500000	82.870758
-5.000000	8.000000	90.824006
-5.000000	8.500000	99.255038
-5.000000	9.000000	108.166538
-5.000000	9.500000	117.560888
-4.500000	-10.000000	122.939263
-4.500000	-9.500000	113.076302
-4.500000	-9.000000	103.699385
-4.500000	-8.500000	94.806382
-4.500000	-8.000000	86.394806
-4.500000	-7.500000	78.461774
-4.500000	-7.000000	71.003961
-4.500000	-6.500000	64.017576
-4.500000	-6.000000	57.498370
-4.500000	-5.500000	51.441715
-4.500000	-5.000000	45.842802
-4.500000	-4.500000	40.697051
-4.500000	-4.000000	36.000868
-4.500000	-3.500000	31.752953
-4.500000	-3.000000	27.956439
-4.500000	-2.500000	24.622145
-4.500000	-2.000000	21.772976
-4.500000	-1.500000	19.448650
-4.500000	-1.000000	17.707696
-4.500000	-0.500000	16.620770
-4.500000	0.000000	16.250000
-4.500000	0.500000	16.620770
-4.500000	1.000000	17.707696
-4.500000	1.500000	19.448650
-4.500000	2.000000	21.772976
-4.500000	2.500000	24.622145
-4.500000	3.000000	27.956439
-4.500000	3.500000	31.752953
-4.500000	4.000000	36.000868
-4.500000	4.500000	40.697051
-4.500000	5.000000	45.842802
-4.500000	5.500000	51.441715
-4.500000	6.000000	57.498370
-4.500000	6.500000	64.017576
-4.500000	7.000000	71.003961
-4.500000	7.500000	78.461774
-4.500000	8.000000	86.394806
-4.500000	8.500000	94.806382
-4.500000	9.000000	103.699385
-4.500000	9.500000	113.076302
-4.000000	-10.000000	118.928550
-4.000000	-9.500000	109.082824
-4.000000	-9.000000	99.724621
-4.000000	-8.500000	90.851871
-4.000000	-8.000000	82.462113
-4.000000	-7.500000	74.552414
-4.000000	-7.000000	67.119297
-4.000000	-6.500000	60.158644
-4.000000	-6.000000	53.665631
-4.000000	-5.500000	47.634677
-4.000000	-5.000000	42.059482
-4.000000	-4.500000	36.933217
-4.000000	-4.000000	32.249031
-4.000000	-3.500000	28.001116
-4.000000	-3.000000	24.186773
-4.000000	-2.500000	20.810154
-4.000000	-2.000000	17.888544
-4.000000	-1.500000	15.461646
-4.000000	-1.000000	13.601471
-4.000000	-0.500000	12.412192
-4.000000	0.000000	12.000000
-4.000000	0.500000	12.412192
-4.000000	1.000000	13.601471
-4.000000	1.500000	15.461646
-4.000000	2.000000	17.888544
-4.000000	2.500000	20.810154
-4.000000	3.000000	24.186773
-4.000000	3.500000	28.001116
-4.000000	4.000000	32.249031
-4.000000	4.500000	36.933217
-4.000000	5.000000	42.059482
-4.000000	5.500000	47.634677
-4.000000	6.000000	53.665631
-4.000000	6.500000	60.158644
-4.000000	7.000000	67.119297
-4.000000	7.500000	74.552414
-4.000000	8.000000	82.462113
-4.000000	8.500000	90.851871
-4.000000	9.000000	99.724621
-4.000000	9.500000	109.082824
-3.500000	-10.000000	115.403910
-3.500000	-9.500000	105.575802
-3.500000	-9.000000	96.237012
-3.500000	-8.500000	87.385640
-3.500000	-8.000000	79.019381
-3.500000	-7.500000	71.135434
-3.500000	-7.000000	63.730389
-3.500000	-6.500000	56.800088
-3.500000	-6.000000	50.339473
-3.500000	-5.500000	44.342418
-3.500000	-5.000000	38.801579
-3.500000	-4.500000	33.708308
-3.500000	-4.000000	29.052754
-3.500000	-3.500000	24.824383
-3.500000	-3.000000	21.013389
-3.500000	-2.500000	17.613915
-3.500000	-2.000000	14.630875
-3.500000	-1.500000	12.093387
-3.500000	-1.000000	10.077822
-3.500000	-0.500000	8.732125
-3.500000	0.000000	8.250000
-3.500000	0.500000	8.732125
-3.500000	1.000000	10.077822
-3.500000	1.500000	12.093387
-3.500000	2.000000	14.630875
-3.500000	2.500000	17.613915
-3.500000	3.000000	21.013389
-3.500000	3.500000	24.824383
-3.500000	4.000000	29.052754
-3.500000	4.500000	33.708308
-3.500000	5.000000	38.801579
-3.500000	5.500000	44.342418
-3.500000	6.000000	50.339473
-3.500000	6.500000	56.800088
-3.500000	7.000000	63.730389
-3.500000	7.500000	71.135434
-3.500000	8.000000	79.019381
-3.500000	8.500000	87.385640
-3.500000	9.000000	96.237012
-3.500000	9.500000	105.575802
-3.000000	-10.000000	112.361025
-3.000000	-9.500000	102.550293
-3.000000	-9.000000	93.230896
-3.000000	-8.500000	84.401200
-3.000000	-8.000000	76.059187
-3.000000	-7.500000	68.202364
-3.000000	-7.000000	60.827625
-3.000000	-6.500000	53.931090
-3.000000	-6.000000	47.507894
-3.000000	-5.500000	41.551925
-3.000000	-5.000000	36.055513
-3.000000	-4.500000	31.009071
-3.000000	-4.000000	26.400758
-3.000000	-3.500000	22.216267
-3.000000	-3.000000	18.439089
-3.000000	-2.500000	15.051993
-3.000000	-2.000000	12.041595
-3.000000	-1.500000	9.410765
-3.000000	-1.000000	7.211103
-3.000000	-0.500000	5.618051
-3.000000	0.000000	5.000000
-3.000000	0.500000	5.618051
-3.000000	1.000000	7.211103
-3.000000	1.500000	9.410765
-3.000000	2.000000	12.041595
-3.000000	2.500000	15.051993
-3.000000	3.000000	18.439089
-3.000000	3.500000	22.216267
-3.000000	4.000000	26.400758
-3.000000	4.500000	31.009071
-3.000000	5.000000	36.055513
-3.000000	5.500000	41.551925
-3.000000	6.000000	47.507894
-3.000000	6.500000	53.931090
-3.000000	7.000000	60.827625
-3.000000	7.500000	68.202364
-3.000000	8.000000	76.059187
-3.000000	8.500000	84.401200
-3.000000	9.000000	93.230896
-3.000000	9.500000	102.550293
-2.500000	-10.000000	109.795549
-2.500000	-9.500000	100.001250
-2.500000	-9.000000	90.700400
-2.500000	-8.500000	81.891697
-2.500000	-8.000000	73.573518
-2.500000	-7.500000	65.743821
-2.500000	-7.000000	58.400021
-2.500000	-6.500000	51.538820
-2.500000	-6.000000	45.155980
-2.500000	-5.500000	39.246019
-2.500000	-5.000000	33.801812
-2.500000	-4.500000	28.814059
-2.500000	-4.000000	24.270610
-2.500000	-3.500000	20.155644
-2.500000	-3.000000	16.448784
-2.500000	-2.500000	13.124405
-2.500000	-2.000000	10.151970
-2.500000	-1.500000	7.500000
-2.500000	-1.000000	5.153882
-2.500000	-0.500000	3.201562
-2.500000	0.000000	2.250000
-2.500000	0.500000	3.201562
-2.500000	1.000000	5.153882
-2.500000	1.500000	7.500000
-2.500000	2.000000	10.151970
-2.500000	2.500000	13.124405
-2.500000	3.000000	16.448784
-2.500000	3.500000	20.155644
-2.500000	4.000000	24.270610
-2.500000	4.500000	28.814059
-2.500000	5.000000	33.801812
-2.500000	5.500000	39.246019
-2.500000	6.000000	45.155980
-2.500000	6.500000	51.538820
-2.500000	7.000000	58.400021
-2.500000	7.500000	65.743821
-2.500000	8.000000	73.573518
-2.500000	8.500000	81.891697
-2.500000	9.000000	90.700400
-2.500000	9.500000	100.001250
-2.000000	-10.000000	107.703296
-2.000000	-9.500000	97.923759
-2.000000	-9.000000	88.639720
-2.000000	-8.500000	79.850250
-2.000000	-8.000000	71.554175
-2.000000	-7.500000	63.750000
-2.000000	-7.000000	56.435804
-2.000000	-6.500000	49.609097
-2.000000	-6.000000	43.266615
-2.000000	-5.500000	37.404044
-2.000000	-5.000000	32.015621
-2.000000	-4.500000	27.093588
-2.000000	-4.000000	22.627417
-2.000000	-3.500000	18.602755
-2.000000	-3.000000	15.000000
-2.000000	-2.500000	11.792476
-2.000000	-2.000000	8.944272
-2.000000	-1.500000	6.408003
-2.000000	-1.000000	4.123106
-2.000000	-0.500000	2.015564
-2.000000	0.000000	0.000000
-2.000000	0.500000	2.015564
-2.000000	1.000000	4.123106
-2.000000	1.500000	6.408003
-2.000000	2.000000	8.944272
-2.000000	2.500000	11.792476
-2.000000	3.000000	15.000000
-2.000000	3.500000	18.602755
-2.000000	4.000000	22.627417
-2.000000	4.500000	27.093588
-2.000000	5.000000	32.015621
-2.000000	5.500000	37.404044
-2.000000	6.000000	43.266615
-2.000000	6.500000	49.609097
-2.000000	7.000000	56.435804
-2.000000	7.500000	63.750000
-2.000000	8.000000	71.554175
-2.000000	8.500000	79.850250
-2.000000	9.000000	88.639720
-2.000000	9.500000	97.923759
-1.500000	-10.000000	106.080453
-1.500000	-9.500000	96.313291
-1.500000	-9.000000	87.043452
-1.500000	-8.500000	78.270365
-1.500000	-8.000000	69.993303
-1.500000	-7.500000	62.211333
-1.500000	-7.000000	54.923242
-1.500000	-6.500000	48.127435
-1.500000	-6.000000	41.821795
-1.500000	-5.500000	36.003472
-1.500000	-5.000000	30.668591
-1.500000	-4.500000	25.811819
-1.500000	-4.000000	21.425744
-1.500000	-3.500000	17.500000
-1.500000	-3.000000	14.020075
-1.500000	-2.500000	10.965856
-1.500000	-2.000000	8.310385
-1.500000	-1.500000	6.020797
-1.500000	-1.000000	4.069705
-1.500000	-0.500000	2.500000
-1.500000	0.000000	1.750000
-1.500000	0.500000	2.500000
-1.500000	1.000000	4.069705
-1.500000	1.500000	6.020797
-1.500000	2.000000	8.310385
-1.500000	2.500000	10.965856
-1.500000	3.000000	14.020075
-1.500000	3.500000	17.500000
-1.500000	4.000000	21.425744
-1.500000	4.500000	25.811819
-1.500000	5.000000	30.668591
-1.500000	5.500000	36.003472
-1.500000	6.000000	41.821795
-1.500000	6.500000	48.127435
-1.500000	7.000000	54.923242
-1.500000	7.500000	62.211333
-1.500000	8.000000	69.993303
-1.500000	8.500000	78.270365
-1.500000	9.000000	87.043452
-1.500000	9.500000	96.313291
-1.000000	-10.000000	104.923782
-1.000000	-9.500000	95.165973
-1.000000	-9.000000	85.906926
-1.000000	-8.500000	77.146371
-1.000000	-8.000000	68.883960
-1.000000	-7.500000	61.119248
-1.000000	-7.000000	53.851648
-1.000000	-6.500000	47.080383
-1.000000	-6.000000	40.804412
-1.000000	-5.500000	35.022314
-1.000000	-5.000000	29.732137
-1.000000	-4.500000	24.931155
-1.000000	-4.000000	20.615528
-1.000000	-3.500000	16.779824
-1.000000	-3.000000	13.416408
-1.000000	-2.500000	10.514870
-1.000000	-2.000000	8.062258
-1.000000	-1.500000	6.046693
-1.000000	-1.000000	4.472136
-1.000000	-0.500000	3.400368
-1.000000	0.000000	3.000000
-1.000000	0.500000	3.400368
-1.000000	1.000000	4.472136
-1.000000	1.500000	6.046693
-1.000000	2.000000	8.062258
-1.000000	2.500000	10.514870
-1.000000	3.000000	13.416408
-1.000000	3.500000	16.779824
-1.000000	4.000000	20.615528
-1.000000	4.500000	24.931155
-1.000000	5.000000	29.732137
-1.000000	5.500000	35.022314
-1.000000	6.000000	40.804412
-1.000000	6.500000	47.080383
-1.000000	7.000000	53.851648
-1.000000	7.500000	61.119248
-1.000000	8.000000	68.883960
-1.000000	8.500000	77.146371
-1.000000	9.000000	85.906926
-1.000000	9.500000	95.165973
-0.500000	-10.000000	104.230814
-0.500000	-9.500000	94.478834
-0.500000	-9.000000	85.226536
-0.500000	-8.500000	76.473852
-0.500000	-8.000000	68.220690
-0.500000	-7.500000	60.466933
-0.500000	-7.000000	53.212428
-0.500000	-6.500000	46.456969
-0.500000	-6.000000	40.200280
-0.500000	-5.500000	34.441980
-0.500000	-5.000000	29.181544
-0.500000	-4.500000	24.418231
-0.500000	-4.000000	20.150993
-0.500000	-3.500000	16.378339
-0.500000	-3.000000	13.098187
-0.500000	-2.500000	10.307764
-0.500000	-2.000000	8.003905
-0.500000	-1.500000	6.184658
-0.500000	-1.000000	4.854122
-0.500000	-0.500000	4.031129
-0.500000	0.000000	3.750000
-0.500000	0.500000	4.031129
-0.500000	1.000000	4.854122
-0.500000	1.500000	6.184658
-0.500000	2.000000	8.003905
-0.500000	2.500000	10.307764
-0.500000	3.000000	13.098187
-0.500000	3.500000	16.378339
-0.500000	4.000000	20.150993
-0.500000	4.500000	24.418231
-0.500000	5.000000	29.181544
-0.500000	5.500000	34.441980
-0.500000	6.000000	40.200280
-0.500000	6.500000	46.456969
-0.500000	7.000000	53.212428
-0.500000	7.500000	60.466933
-0.500000	8.000000	68.220690
-0.500000	8.500000	76.473852
-0.500000	9.000000	85.226536
-0.500000	9.500000	94.478834
0.000000	-10.000000	104.000000
0.000000	-9.500000	94.250000
0.000000	-9.000000	85.000000
0.000000	-8.500000	76.250000
0.000000	-8.000000	68.000000
0.000000	-7.500000	60.250000
0.000000	-7.000000	53.000000
0.000000	-6.500000	46.250000
0.000000	-6.000000	40.000000
0.000000	-5.500000	34.250000
0.000000	-5.000000	29.000000
0.000000	-4.500000	24.250000
0.000000	-4.000000	20.000000
0.000000	-3.500000	16.250000
0.000000	-3.000000	13.000000
0.000000	-2.500000	10.250000
0.000000	-2.000000	8.000000
0.000000	-1.500000	6.250000
0.000000	-1.000000	5.000000
0.000000	-0.500000	4.250000
0.000000	0.000000	4.000000
0.000000	0.500000	4.250000
0.000000	1.000000	5.000000
0.000000	1.500000	6.250000
0.000000	2.000000	8.000000
0.000000	2.500000	10.250000
0.000000	3.000000	13.000000
0.000000	3.500000	16.250000
0.000000	4.000000	20.000000
0.000000	4.500000	24.250000
0.000000	5.000000	29.000000
0.000000	5.500000	34.250000
0.000000	6.000000	40.000000
0.000000	6.500000	46.250000
0.000000	7.000000	53.000000
0.000000	7.500000	60.250000
0.000000	8.000000	68.000000
0.000000	8.500000	76.250000
0.000000	9.000000	85.000000
0.000000	9.500000	94.250000
0.500000	-10.000000	104.230814
0.500000	-9.500000	94.478834
0.500000	-9.000000	85.226536
0.500000	-8.500000	76.473852
0.500000	-8.000000	68.220690
0.500000	-7.500000	60.466933
0.500000	-7.000000	53.212428
0.500000	-6.500000	46.456969
0.500000	-6.000000	40.200280
0.500000	-5.500000	34.441980
0.500000	-5.000000	29.181544
